  7  6:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  7  7:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  7 -7:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  6 -6:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  7 -6:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  5 -5:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  6 -5:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  7 -5:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  4 -4:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  5 -4:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  6 -4:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  7 -4:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
